Item_Number, UPC_Code, Quantity_NC, Quantity_AZ
2858444,723364227066,8,10
2874172,723364229961,0,0
2876574,723364228926,68,92
2876582,723364229695,99+,84
2877490,723364229992,0,0
2877503,723364230004,0,0
2877511,723364230011,0,0
2877520,723364230028,0,0
4796001,723364209932,14,79
4796002,723364209949,14,7
4796004,723364209956,0,0
4796004WG,723364214462,97,99+
4796006,723364209963,0,0
5030300,723364200250,2,25
5030320,723364200267,44,99
5082500,723364212734,99+,63
5082501,723364212741,78,12
5082512,723364215308,0,0
5083500,723364220722,30,20
5083501,723364220739,0,0
5083505,723364220760,23,10
5083512,723364220746,0,0
5100300,723364205323,34,0
5100301,723364206993,48,7
5100302,723364207006,99+,99+
5120333,723364200335,0,18
5120334,723364200359,0,42
5120336,723364200342,0,21
5120337,723364200366,0,0
5120338,723364200373,0,52
5120362,723364211140,0,0
5120363,723364212963,0,0
5120365,723364215360,0,14
5120700,723364214547,64,17
5120715,723364214554,0,0
5120725,723364214561,0,46
5120729,723364214585,51,16
5120753,723364214592,32,18
5120760,723364214608,0,0
5120765,723364215452,99+,16
5170304,723364200854,30,31
5170308,723364200878,88,53
5170310,723364200885,0,0
5220300,723364224591,99+,99+
5220302,723364224652,21,12
5760500,723364212994,24,20
576050010,723364214257,67,38
5760500AX,723364227226,7,1
5760502AX,723364229763,99+,99+
2246010,723364203275,0,0
2246012,723364203299,0,0
2796422,723364200403,49,38
2796449,723364200410,60,81
2796678,723364200465,12,12
2796694,723364200472,6,12
2796708,723364200502,0,0
2807793,723364210471,0,5
2807807,723364210488,18,13
2810883,723364210303,12,17
2856891,723364220333,0,0
2856905,723364220340,0,14
503600,723364200717,0,0
505600,723364200700,0,8
50860002,723364207402,8,30
50862002,723364210563,46,38
51060002,723364207211,85,30
51060102,723364207228,0,0
512602,723364200724,0,0
512604,723364200731,0,0
517602,723364200892,13,13
517604,723364200908,0,3
576610,723364213663,21,23
576620,723364213670,12,12
576630,723364213687,7,10
281329710,723364210570,1,12
2846934,723364215964,0,0
2846977,723364215957,43,9
4796017,850023124630,0,0
EBO1222PGM,747115449491,0,41
EBO1226PGM,747115449408,0,5
EBO2022PGM,747115449507,0,34
EBO2026PGM,747115449415,10,42
ESN1226PGM,747115425242,3,0
ESN1228PGM,747115425235,6,0
ESN2026PGM,747115425266,0,0
ESN2028PGM,747115425259,0,0
EST1226PGM,747115444540,15,21
EST1228PGM,747115443727,2,1
EST2026PGM,747115443734,8,6
EUP1226PGM,747115436927,0,0
EUP1228PGM,747115436934,3,1
EUP2026PGM,747115436941,13,12
EUP2028PGM,747115436958,6,3
EWF1226PGM,747115425280,2,0
EWF1228PGM,747115425273,0,0
EWF2026PGM,747115429622,6,16
EWF2028PGM,747115425297,17,15
ID21228MAG,747115436606,2,1
IFC1228MAG,747115450312,1,2
IWM1228SMG,747115436729,1,1
IWMBL1228SMG,747115439263,0,1
IWR1228SMG,747115436712,0,1
IWRT1228SMG,747115439270,0,1
MAM01N257WR8B,747115440160,0,0
MAM01N300NR8B,747115440191,0,1
MAM01N300WR8B,747115440207,1,0
MAM01N303WR8B,747115440214,1,1
MAM01N338WR6B,747115450367,0,0
MAM01N653WR8B,747115440153,0,0
MAM01N65RWR6B,747115440146,0,2
MAM05N300WR8B,747115446230,0,0
MAM05N653WR8B,747115446247,0,0
MAM05N65CMR6B,747115446254,1,0
MAM05N65RWR6B,747115446261,1,1
MAX01N257WR8B,747115450923,1,0
MAX01N270WR8B,747115450930,1,0
MAX01N300NR8B,747115450947,0,0
MAX01N300WR8B,747115450954,0,0
MAX01N303WR8B,747115450985,0,0
MAX01N308NR4B,747115450961,0,0
MAX01N333WR8B,747115450992,0,0
MAX01N338WR6B,747115450978,0,0
MAX01N653WR8B,747115451029,0,0
MAX01N65CMR6B,747115451005,0,0
MAX01N65RWR6B,747115451012,0,0
MBC20N257WR8B,747115448425,1,0
MBC20N280AR6B,747115448449,1,0
MBC20N300WR8B,747115448456,0,0
MBC20N653WR8B,747115448487,1,0
MBC20N65CMR4B,747115448500,2,2
MBC20N65RWR6B,747115448517,0,2
MBT20N257WR8B,747115448586,0,0
MBT20N280AR6B,747115448609,0,0
MBT20N300WR8B,747115448616,0,0
MBT20N653WR8B,747115448647,0,0
MBT20N65CMR4B,747115448661,0,0
MBT20N65RWR6B,747115448678,0,0
MCB20N257WR8B,747115448746,1,0
MCB20N300WR8B,747115448777,0,0
MCB20N303WR8B,747115448845,0,0
MCB20N653WR8B,747115448807,0,0
MCB20N65CMR4B,747115448821,0,0
MCB20N65RWR6B,747115448838,0,0
MCM01N300WR8B,747115441914,0,0
MCM01N65RWR6B,747115441884,1,0
MCT20N257WR8B,747115448920,0,0
MCT20N300WR8B,747115448951,0,0
MCT20N653WR8B,747115448982,0,0
MCT20N65CMR4B,747115449002,0,0
MCT20N65RWR6B,747115449019,0,0
MCU03N280AR6B,747115449385,0,0
MCU03N65CMR4B,747115449392,1,0
MDX01N257WR6O,747115440900,0,0
MDX01N300WR6O,747115440948,0,0
MDX01N653WR6O,747115440924,0,0
OR11226RGG,747115425471,14,16
OR11228RGG,747115425488,41,47
OR12028RGG,747115425501,0,0
OR1MB1226RGG,747115444502,2,2
OR1MB1228RGG,747115444489,0,5
OSP1230PGG,747115433490,0,0
SA08SY2024PGM,747115419098,10,8
VAP257WR6O,747115436446,2,0
VAP300NR6O,747115436460,0,0
VAP653WR6O,747115436514,0,0
VAP65CMR4O,747115436521,2,0
VAP65PPR4O,747115445561,1,0
VDT222RR4O,747115421022,0,0
VDT223RR4O,747115421039,0,0
VDT243NR4O,747115421046,0,0
VDT256RR4O,747115421558,0,0
VDT257WR6O,747115431250,0,0
VDT270NR4O,747115421107,0,0
VDT300NR6O,747115431267,4,9
VDT300WR6O,747115431274,8,4
VDT308NR4O,747115421053,0,0
VDT653WR6O,747115446711,0,0
VDT65CMR4O,747115438426,2,4
VDT7M8RR4O,747115421060,0,0
VDT7MMRR6O,747115431281,8,5
VFP256RR6B,747115451326,0,0
VFP257WR8B,747115446995,0,0
VFP270NR6B,747115447008,0,0
VFP300NR8B,747115451333,2,3
VFP300WR8B,747115447060,1,0
VFP306SR6B,747115447015,0,0
VFP308NR6B,747115447022,0,0
VFP653WR8B,747115447053,0,0
VFP65CMR6B,747115447039,2,0
VFP65PPR6B,747115447046,2,0
VFP7MMRR8B,747115447077,4,0
VGT222RR4O,747115420292,6,0
VGT223RR4O,747115420308,6,0
VGT243NR4O,747115420315,1,0
VGT256RR4O,747115420322,0,0
VGT257WR6O,747115431014,0,2
VGT300NR6O,747115431021,14,9
VGT300WR6O,747115431038,0,0
VGT308NR4O,747115420407,18,12
VGT653WR6O,747115431045,0,0
VGT65CMR4O,747115424009,29,21
VGT65PPR4O,747115445592,2,2
VGT7M8RR4O,747115420421,9,9
VGT7MMRR6O,747115431052,0,0
VTE243NR6B,747115451340,1,0
VTE257WR8B,747115451357,0,0
VTE270NR6B,747115451395,0,0
VTE300NR8B,747115451418,0,0
VTE300WR8B,747115451425,0,0
VTE306SR6B,747115451432,0,0
VTE308NR6B,747115451401,0,0
VTE653WR8B,747115451371,0,0
VTE65CMR6B,747115451364,0,0
VTE65PPR6B,747115451388,0,0
VWB222RR4T,747115442850,0,0
VWB257WR6T,747115442898,2,0
VWB300NR6T,747115442966,1,0
VWB300WR6T,747115442973,0,0
VWB65CMR4T,747115442904,0,1
VWB65PPR4T,747115442980,0,0
VWC243NR0O,747115437191,1,0
VWC308NR0O,747115437221,2,0
VWC65CMR0O,747115437207,0,0
VWC7M8RR0O,747115437214,2,1
VWR243NR0O,747115427376,14,6
VWR308NR0O,747115427383,10,0
VWR65CMR0O,747115431557,0,0
VWR7M8RR0O,747115427390,14,8
VYH222RR2B,747115451449,0,0
VYH223RR2B,747115451456,0,0
VYH243NR2B,747115451463,2,0
VYH308NR2B,747115451494,3,2
VYH65CMR2B,747115451470,3,0
VYH7M8RR2B,747115451487,4,1
VYT243NR0O,747115420902,0,0
VYT308NR0O,747115420919,12,1
VYT65CMR0O,747115431564,19,18
VYT7M8RR0O,747115420926,15,9
VA86300NR8B,747115448050,14,40
VA86300WR8B,747115448067,20,35
VA86308NR6B,747115449682,10,50
VA86653WR8B,747115448036,6,0
VA8665CMR6B,747115448012,34,55
3WAMH300NR8B,747115451821,0,0
3WAMH300PR8B,747115451777,0,0
3WAMH300WR8B,747115451838,0,0
3WAMH308NR4B,747115451746,0,0
3WAMH653WR8B,747115451845,0,0
3WAMH65CMR4B,747115451739,0,0
3WAMH65RWR6B,747115451791,0,0
3WAMH7MMRR8B,747115451814,0,0
3WRXP240WR6B,747115451531,0,0
3WRXP243NR4B,747115451500,0,0
3WRXP257WR8B,747115451586,0,0
3WRXP270NR6B,747115451548,0,0
3WRXP280AR6B,747115451562,0,0
3WRXP300NR8B,747115451609,0,0
3WRXP306SR6B,747115451555,0,0
3WRXP308NR4B,747115451524,0,0
3WRXP65CMR4B,747115451517,0,0
3WRXP65RWR6B,747115451579,0,0
3WRXP7MMRR8B,747115451593,0,0
WBY-ADJ,,0,0
849717,076683897176,1,2
849721,076683897213,2,1
48012,076683480125,6,0
48014,076683480149,2,2
48015,076683480156,30,2
48016,076683480163,7,4
48019,076683480194,0,14
48024,076683480248,1,0
48025,076683480255,0,1
48035,076683480354,12,8
48036,076683480361,11,4
48040,076683480408,1,15
48045,076683480453,1,1
48046,076683480460,42,1
48047,076683480477,2,0
48054,076683480545,7,1
48055,076683480552,11,8
48061,076683480613,4,3
48069,076683480699,10,0
48082,076683480828,1,2
48090,076683480903,5,0
48092,076683480927,0,0
48107,076683481078,9,9
48108,076683481085,1,1
48201,076683482013,7,2
48329,076683483294,14,0
48330,076683483300,8,3
48333,076683483331,1,2
48334,076683483348,3,10
48335,076683483355,10,2
48338,076683483386,6,2
48340,076683483409,0,0
48347,076683483478,0,0
48349,076683483492,2,4
48350,076683483508,10,4
48351,076683483515,0,2
48352,076683483522,2,0
48354,076683483546,12,0
48355,076683483553,10,4
48356,076683483560,2,1
48360,076683483607,5,5
48364,076683483645,14,22
48365,076683483652,11,1
48366,076683483669,7,2
48375,076683483751,5,2
48376,076683483768,4,7
48428,076683484284,5,14
48435,076683484352,4,1
48447,076683484475,8,4
48454,076683484543,99+,99+
48459,076683484598,0,1
48460,076683484604,0,2
48471,076683484710,4,2
48493,076683484932,1,2
48500,076683485007,0,0
48501,076683485014,11,7
48502,076683485021,1,2
48504,076683485045,13,15
48505,076683485052,6,8
48513,076683485137,4,1
49042,076683490421,7,5
49044,076683490445,8,2
49045,076683490452,0,0
49046,076683490469,14,7
49047-WVR,076683490476,24,15
49048,076683490483,8,1
49052,076683490520,6,2
49053,076683490537,12,3
49056,076683490568,4,5
49062-WVR,076683490629,1,0
49074,076683490742,10,9
49163,076683491633,4,4
49302,076683493026,8,3
49303,076683493033,43,7
49304,076683493040,2,6
49305,076683493057,17,4
49307,076683493071,0,1
49713,076683497130,0,0
49819,076683498199,0,0
99693,076683996930,0,11
99694,076683996947,1,2
WEA849900,076683849007,74,46
00706WM,604544625622,99+,18
48010,076683480101,99+,99+
48022,076683480224,99+,99+
48023,076683480231,74,75
48039,076683480392,56,50
48042,076683480422,99+,99+
48059,076683480590,32,35
48065,076683480651,29,36
48081,076683480811,56,36
48083,076683480835,79,66
48091,076683480910,39,44
48099,076683480996,16,32
48106,076683481061,99+,99
48226,076683482266,5,0
48241,076683482419,99+,87
48247,076683482471,99+,99
48249,076683482495,51,40
48260,076683482600,81,60
48261,076683482617,99+,99+
48275,076683482754,65,50
48282,076683482822,99+,99+
48305,604544633696,99+,99+
48309,604544633757,99+,99+
48310,604544633771,99+,99+
48311,604544633795,99+,99+
48312,604544633818,99+,99+
48313,604544633832,99+,99+
48343,604544647747,0,57
48344,604544647655,99+,99+
48346,076683483461,99+,99+
48420,076683484208,99+,99+
48421,076683484215,99+,99+
48451,076683484512,99+,99+
48477,604544634013,99+,90
48489,604544647662,99+,99+
48541,076683485410,0,37
48632,076683486325,0,8
48633,076683486332,99+,99+
48901,076683489012,99+,99+
48903,076683489036,99+,99+
48905,076683489050,99+,34
48913,076683489135,99+,99+
48914,076683489142,46,74
48926,076683489265,7,99+
48929,076683489296,99+,99+
48930,076683489302,0,36
48932,076683489326,25,45
48946,076683489463,99+,99+
48948,076683489487,99+,99+
48978,076683489784,6,0
49054,076683490544,99+,99+
49155,076683491558,0,99+
49716,076683497161,6,71
99465,604544647631,99+,99+
99478,076683994783,99+,99+
99497,604544630008,23,0
99664,076683996640,88,69
99665,076683996657,99+,99+
47323,076683473233,99+,99+
47512,076683475121,68,80
T00001,046162000151,50,99+
T00002,046162000168,99+,99+
T00005,046162000175,99+,99+
T00006,046162000182,99+,99+
TB00710,046162000236,99+,99+
1078195,661120411352,8,0
1078948,661120412823,3,0
1081957,661120412724,1,0
1081958,661120412731,0,0
1081959,661120412748,3,5
1099561,661120418047,16,0
110128,661120001409,3,1
113088,661120130888,3,9
1136022,661120107798,1,0
119050,661120190509,0,0
156111,661120561118,1,1
156555,661120565550,1,2
156559,661120565598,0,0
156999,661120569992,0,0
209943,661120099437,3,0
553556,661120535560,2,4
562194,661120621942,0,0
564018,661120640189,5,6
664507,661120645078,1,0
710909,661120109099,0,0
776737,661120767374,3,0
952636,661120526360,7,3
954621,661120546214,1,1
ACP-COM-45A,810025501785,0,0
ACP-FS-45A,810025501907,0,0
ACP-FS-9A,810025501938,0,0
COM-PR-45A,811826028532,0,0
CQB-CP-45A,811826028570,0,0
CQB-CP-9A,811826028556,0,0
CQB-FS-45A,811826028495,0,0
CQB-FS-9A,811826028488,0,2
CQBE-FS-45A,811826028617,0,0
CQBE-FS-45A-SS,811826028778,0,0
CQBE-FS-9A-SS,811826028754,0,0
CQBLR-CA-ALLBLK,874218004279,0,0
CQBTLE-FSR-45A,810025505929,0,0
CQBTLE-FSR-9A,810025505936,0,0
DE-SFX9-SC4-A,810025507268,0,0
DE-SFX9-SCR4-A,810025507275,0,0
DT-CQB-FS-45A,810025501730,5,0
DT-EDCX-CPR-9A,810025501709,0,0
EDCX-CPR-9A,811826028471,0,0
EDCX-LPR-9A,810025500955,0,0
SFX9-CPR4-A,810025506551,0,0
SFX9-FSR5-A,810025507305,0,0
SFX9-SC3-A,810025505790,0,0
SFX9-SCR3-A,810025505813,0,0
TC-COM-45A,811826028877,0,0
TC-COM-9A,811826028891,0,0
ULC-COM-45A,810025507824,0,0
ULC-COM-9A,810025507848,0,0
ULC-FS-45A,810025507855,0,0
ULC-FS-9A,810025507862,1,4
ULCCOM-CP-45A,810025507886,0,0
ULCCOM-CP-9A,810025507909,0,0
XP-COM-45A,810025502553,0,0
XP-COMCP-45A-LW,810025507916,0,0
XP-COMCP-9A-LW,810025507923,0,0
XP-FS-45A,810025501716,0,0
XPD-COPR-9A,810025502560,0,0
XPD-CPR-9A,810025502577,0,0
XPD-LPR-9A,810025501723,0,0
XTCE-FS-45A,811826028679,0,0
47,874218002350,44,5
47-45FS10,811826022738,24,29
470X,874218002367,8,3
470XC,874218002374,10,10
47D,874218000004,0,0
47DC,874218002589,38,15
47DCB,874218002596,8,10
47DE,874218002602,11,8
47NX,874218003883,34,17
500,874218004361,0,18
500-38S,874218008659,2,23
500-45FS10,811826022752,23,16
500-45FS10B,811826022769,0,0
500-9,874218004491,20,12
500-9C9,811826021755,10,8
500B,874218004521,0,10
800,811826021045,0,0
800-9,811826021601,10,11
849,811826023124,1,15
959,811826029010,0,11
TR-WMAG30B,810025505004,36,22
TR-WMAG30T,810025505011,76,0
320-C2SB,810025503727,2,2
320-C2ST,810025503734,0,7
320-CCMB,810025503826,0,0
320-CCMT,810025503833,1,0
320-CCSB,810025503789,1,4
320-CCST,810025503796,3,1
320-CMB,810025502614,0,0
320-CMT,810025502621,0,0
320-CSB,810025502638,1,2
320-CST,810025502645,2,6
320-FSB,810025502676,8,10
320-FST,810025502683,3,5
320-XCST,810025503819,3,2
365-MB,810025507077,0,0
365-SB,810025507084,4,1
365-ST,810025507091,5,2
365XL-MB,810025507107,11,3
365XL-SB,810025507114,18,13
365XL-ST,810025507121,12,0
TR-LWM-1,811826027481,6,3
WIN-ADJ,,0,0
534313140,048702026027,0,0
511205291,048702006869,0,0
511205292,048702006876,0,0
511205391,048702006883,0,0
511205392,048702006890,0,0
511205691,048702009952,0,0
511210391,048702007392,0,0
511210392,048702007408,0,0
511210692,048702010583,0,0
511211391,048702008627,0,0
511211392,048702008610,0,0
511211692,048702008641,0,0
511212292,048702008955,0,0
511212392,048702008979,0,0
511212691,048702017582,0,0
511212692,048702017599,0,0
511215340,048702010118,0,0
511233292,048702016936,0,0
511233392,048702020322,0,0
511233691,048702020339,0,0
511233692,048702020346,0,0
511236391,048702017001,0,0
511236392,048702016998,0,0
511249292,048702018268,0,0
511249392,048702020384,0,0
511249692,048702020407,0,0
511250292,048702018213,0,0
511250392,048702018237,0,0
511250691,048702018244,0,0
511250692,048702018251,0,0
511252292,048702018718,0,0
511252392,048702018749,0,0
511258292,048702019043,0,0
511258392,048702019067,0,0
511258691,048702019074,0,0
511258692,048702019081,0,0
511263292,048702019241,0,0
511263392,048702020421,0,0
511263691,048702020438,0,0
511263692,048702020445,0,0
511268292,048702020506,0,0
511268392,048702020520,0,0
511268691,048702020537,0,0
511269292,048702020568,0,0
511269392,048702020582,0,0
511269691,048702020599,0,0
511283292,048702022340,0,0
511286392,048702022425,0,0
511288290,048702022579,0,0
511288291,048702022586,0,0
511288292,048702022593,0,0
511288690,048702022609,0,0
511289292,048702022661,0,0
511289392,048702022647,0,0
511289691,048702023088,0,0
511289692,048702023095,0,0
511290292,048702022708,0,0
511290392,048702022685,0,0
511290691,048702023101,0,0
511290692,048702023118,0,0
511303292,048702024030,0,0
511303392,048702024016,0,0
511303691,048702024047,0,0
511303692,048702024054,0,0
511304292,048702024092,0,0
511304392,048702024078,0,0
511304691,048702024108,0,0
511304692,048702024115,0,0
511305292,048702024481,0,0
511306292,048702024528,0,0
511311292,048702025976,0,0
511312292,048702025990,0,0
511313292,048702026010,0,0
512251291,048702120862,6,11
512251292,048702120855,11,13
512251391,048702114083,9,13
512251392,048702114076,33,12
512251691,048702004735,5,1
512251692,048702004742,10,6
512252395,048702114090,56,19
512252695,048702004971,11,10
512257392,048702120336,0,1
512261340,048702001635,2,0
512261640,048702006807,6,0
512266391,048702002120,3,2
512266392,048702002137,15,13
512266691,048702004681,10,10
512266692,048702004698,7,14
512268395,048702003196,22,11
512268695,048702006609,27,25
512271391,048702003493,0,4
512271392,048702003509,13,3
512271690,048702004704,4,5
512271691,048702004711,6,6
512287390,048702003912,7,0
512293292,048702004131,9,0
512293392,048702004117,17,5
512293691,048702006982,2,2
512293692,048702006999,6,2
512296393,048702004339,13,0
512296394,048702004346,2,0
512297392,048702004353,8,7
512297393,048702004360,23,7
512326395,048702007316,12,15
512326695,048702007323,0,0
512327395,048702007330,8,8
512328395,048702007354,7,2
512328695,048702007361,10,8
512337339,048702007880,5,7
512341290,048702008443,29,0
512341690,048702008450,11,0
512352290,048702010248,15,1
512352390,048702010545,0,0
512352690,048702010255,0,0
512357290,048702010552,34,1
512357690,048702010569,12,2
512364292,048702016769,7,0
512364392,048702020148,6,0
512364691,048702020155,9,1
512364692,048702020162,10,10
512367690,048702017117,10,1
512394292,048702018299,16,0
512394392,048702018312,3,8
512394691,048702018329,10,7
512394692,048702018336,5,2
512395292,048702018343,21,13
512395392,048702020209,0,3
512395691,048702020216,4,2
512395692,048702020223,8,4
512401292,048702019265,12,4
512401392,048702020247,5,1
512401691,048702020254,13,3
512401692,048702020261,13,5
512402292,048702019296,13,2
512402392,048702019319,9,1
512402691,048702019326,5,7
512402692,048702019333,8,4
512404392,048702019661,8,6
512404691,048702019678,0,0
512404692,048702019685,0,2
512410395,048702020070,0,8
512413292,048702020629,13,17
512413392,048702020643,11,5
512413691,048702020650,21,1
512414292,048702020681,20,9
512414392,048702020704,2,5
512414691,048702020711,9,6
512425395,048702022463,11,11
512425695,048702022470,4,3
512426290,048702022487,7,2
512426292,048702022500,0,1
512426390,048702022517,9,6
512426391,048702022524,11,4
512426392,048702022531,13,11
512426690,048702022548,1,3
512426691,048702022555,4,5
512431292,048702024177,25,15
512431392,048702024191,25,15
512431691,048702024207,4,0
512431692,048702024214,4,0
512432292,048702024351,13,4
512432392,048702024375,10,5
512432691,048702024382,2,0
512432692,048702024399,3,0
512433292,048702024238,12,5
512433392,048702024252,13,3
512433691,048702024269,3,0
512433692,048702024276,2,0
512434292,048702024290,0,6
512434392,048702024313,3,3
512434691,048702024320,2,0
512434692,048702024337,1,0
512435395,048702024405,39,13
512435695,048702024412,5,4
512440392,048702025044,7,4
512440692,048702025785,5,5
512446292,048702025402,10,4
512446692,048702025440,5,5
512450395,048702025631,10,9
512450695,048702025648,7,4
512451392,048702025662,0,0
512451692,048702025686,0,0
512454290,048702026034,0,0
512454690,048702026041,0,0
513076391,048702009181,0,0
521100102,048702017872,99+,99+
521101102,048702017889,51,22
521104102,048702020742,87,99+
521110102,048702023187,80,54
521111102,048702023194,99+,99+
521139102,048702024450,17,0
521140102,048702024467,10,10
521141102,048702024832,15,7
521154102,048702026119,0,0
524100102,048702003554,0,0
524100186,048702003585,0,0
525200102,048702018435,0,0
525201102,048702026058,0,0
525206102,048702026065,0,0
525207102,048702026072,0,0
525209102,048702026096,0,0
534070128,048702148958,0,0
534070154,048702149009,0,0
534162124,048702117718,0,0
534162137,048702117725,0,0
534162141,048702003844,0,0
534174114,048702119583,0,0
534174160,048702004766,0,0
534175142,048702119590,0,0
534175171,048702006852,0,0
534177124,048702119613,0,0
534177137,048702119637,0,0
534177140,048702119644,0,0
534177141,048702119620,0,0
534178114,048702119668,0,0
534178117,048702119675,0,0
534191114,048702121715,0,0
534191160,048702121722,0,0
534199114,048702003202,0,0
534199117,048702003219,0,0
534200137,048702003226,0,0
534200140,048702003820,0,0
534200141,048702003837,0,0
534202137,048702003592,0,0
534202140,048702003868,0,0
534202141,048702003875,0,0
534217137,048702004254,0,0
534217140,048702004261,0,0
534217141,048702006845,0,0
534227142,048702006043,0,0
534228137,048702006111,0,0
534228140,048702006128,0,0
534228141,048702006135,0,0
534255137,048702010385,0,0
534255140,048702010408,0,0
534255141,048702010392,0,0
534259137,048702015854,0,0
534259140,048702015861,0,0
534259141,048702015878,0,0
534280137,048702019708,0,0
534280141,048702019722,0,0
534281142,048702019746,0,0
534283124,048702019777,0,0
534283137,048702019784,0,0
534283141,048702019760,0,0
534286128,048702019982,0,0
534286154,048702019975,0,0
534291114,048702021725,0,0
534291117,048702021732,0,0
